Age,Age Group,city,customer_code,dob,Estimated Settlement Amount,Final Premium Amount,Sum of Settlement %
20,18-24,Mumbai,SUNO8C1,2005-06-11 00:00:00,$6810,5000,0.362
20,18-24,Mumbai,SUNP3BU,2005-09-12 00:00:00,$30747,22575,0.362
20,18-24,Mumbai,SUNP9PO,2005-10-31 00:00:00,$6946,5100,0.362
20,18-24,Mumbai,SUNPPEW,2005-03-29 00:00:00,$6946,5100,0.362
20,18-24,Mumbai,SUNQIB8,2005-02-01 00:00:00,$10419,7650,0.362
20,18-24,Mumbai,SUNQUF1,2005-08-02 00:00:00,$10419,7650,0.362
20,18-24,Mumbai,SUNR78E,2005-04-27 00:00:00,$6946,5100,0.362
20,18-24,Mumbai,SUNSVVB,2005-01-20 00:00:00,$30747,22575,0.362
20,18-24,Mumbai,SUNVE9,2005-09-08 00:00:00,$6810,5000,0.362
20,18-24,Mumbai,SUNW6T3,2005-03-26 00:00:00,$6946,5100,0.362
20,18-24,Mumbai,SUNWCQH,2005-06-20 00:00:00,$45334,33285,0.362
20,18-24,Mumbai,SUNWD,2005-07-22 00:00:00,$16834,12360,0.362
20,18-24,Mumbai,SUNXZNS,2005-04-17 00:00:00,$29869,21930,0.362
20,18-24,Mumbai,SUNYMI,2005-06-14 00:00:00,$30747,22575,0.362
20,18-24,Mumbai,SUNZ1E,2005-03-12 00:00:00,$6810,5000,0.362
21,18-24,Chennai,SUN08X,2004-01-06 00:00:00,$23405,17034,0.374
21,18-24,Chennai,SUN2964,2004-08-26 00:00:00,$7214,5250,0.374
21,18-24,Chennai,SUN2OW9,2004-01-15 00:00:00,$7076,5150,0.374
21,18-24,Chennai,SUN2ZTK,2004-11-08 00:00:00,$7214,5250,0.374
21,18-24,Chennai,SUN3E8,2004-11-28 00:00:00,$7214,5250,0.374
21,18-24,Chennai,SUN3HAK,2004-05-15 00:00:00,$7214,5250,0.374
21,18-24,Chennai,SUN4IHU,2004-08-18 00:00:00,$17312,12600,0.374
21,18-24,Chennai,SUN4M8,2004-10-04 00:00:00,$7007,5100,0.374
21,18-24,Chennai,SUN4ZS,2004-04-29 00:00:00,$10820,7875,0.374
21,18-24,Chennai,SUN6RN,2004-01-18 00:00:00,$10511,7650,0.374
21,18-24,Chennai,SUN7S,2004-03-30 00:00:00,$10820,7875,0.374
21,18-24,Chennai,SUN84S,2004-02-17 00:00:00,$7214,5250,0.374
21,18-24,Chennai,SUN855,2004-09-30 00:00:00,$22946,16700,0.374
21,18-24,Chennai,SUN8EX1,2004-02-11 00:00:00,$6870,5000,0.374
21,18-24,Chennai,SUN8SHG,2004-06-18 00:00:00,$7007,5100,0.374
21,18-24,Chennai,SUN9BC,2004-09-22 00:00:00,$7007,5100,0.374
21,18-24,Chennai,SUN9I3,2004-12-26 00:00:00,$31018,22575,0.374
21,18-24,Chennai,SUNAVT,2004-11-02 00:00:00,$10614,7725,0.374
21,18-24,Chennai,SUNBSB,2004-01-05 00:00:00,$7007,5100,0.374
21,18-24,Chennai,SUNDR,2004-04-24 00:00:00,$16488,12000,0.374
21,18-24,Chennai,SUNDV,2004-06-07 00:00:00,$16818,12240,0.374
21,18-24,Chennai,SUNEEB,2004-11-07 00:00:00,$7214,5250,0.374
21,18-24,Chennai,SUNEHMF,2004-08-22 00:00:00,$7214,5250,0.374
21,18-24,Chennai,SUNG1UP,2004-05-27 00:00:00,$60147,43775,0.374
21,18-24,Chennai,SUNHNHZ,2004-01-28 00:00:00,$23405,17034,0.374
21,18-24,Chennai,SUNI61U,2004-09-18 00:00:00,$6870,5000,0.374
21,18-24,Chennai,SUNJAMT,2004-09-26 00:00:00,$7007,5100,0.374
21,18-24,Chennai,SUNLNW,2004-11-17 00:00:00,$7007,5100,0.374
21,18-24,Chennai,SUNNFKE,2004-02-27 00:00:00,$7214,5250,0.374
21,18-24,Chennai,SUNOBI,2004-09-23 00:00:00,$7007,5100,0.374
21,18-24,Chennai,SUNOXW,2004-05-03 00:00:00,$10820,7875,0.374
21,18-24,Chennai,SUNPLCG,2004-05-06 00:00:00,$7007,5100,0.374
21,18-24,Chennai,SUNQIHG,2004-10-10 00:00:00,$7007,5100,0.374
21,18-24,Chennai,SUNQWID,2004-04-11 00:00:00,$7214,5250,0.374
21,18-24,Chennai,SUNRXLV,2004-08-07 00:00:00,$7214,5250,0.374
21,18-24,Chennai,SUNSU,2004-09-04 00:00:00,$7214,5250,0.374
21,18-24,Chennai,SUNT5N,2004-04-22 00:00:00,$22946,16700,0.374
21,18-24,Chennai,SUNTGL,2004-06-03 00:00:00,$23405,17034,0.374
21,18-24,Chennai,SUNW9,2004-05-31 00:00:00,$16818,12240,0.374
21,18-24,Chennai,SUNXDIM,2004-03-23 00:00:00,$22946,16700,0.374
21,18-24,Chennai,SUNXIC,2004-08-27 00:00:00,$24093,17535,0.374
21,18-24,Chennai,SUNY7UZ,2004-08-22 00:00:00,$7007,5100,0.374
21,18-24,Chennai,SUNZCX0,2004-04-27 00:00:00,$7007,5100,0.374
21,18-24,Chennai,SUNZSU,2004-10-15 00:00:00,$7007,5100,0.374
21,18-24,Delhi NCR,SUN05E,2004-01-11 00:00:00,$30132,21930,0.374
21,18-24,Delhi NCR,SUN0D,2004-06-20 00:00:00,$10305,7500,0.374
21,18-24,Delhi NCR,SUN108P,2004-07-30 00:00:00,$61315,44625,0.374
21,18-24,Delhi NCR,SUN17P,2004-01-13 00:00:00,$7214,5250,0.374
21,18-24,Delhi NCR,SUN1B1,2004-05-13 00:00:00,$7214,5250,0.374
21,18-24,Delhi NCR,SUN1IZ,2004-01-21 00:00:00,$7007,5100,0.374
21,18-24,Delhi NCR,SUN1T9,2004-08-19 00:00:00,$7007,5100,0.374
21,18-24,Delhi NCR,SUN223Y,2004-10-20 00:00:00,$7007,5100,0.374
21,18-24,Delhi NCR,SUN27X,2004-05-18 00:00:00,$44862,32651,0.374
21,18-24,Delhi NCR,SUN368,2004-04-18 00:00:00,$16983,12360,0.374
21,18-24,Delhi NCR,SUN3I7,2004-02-18 00:00:00,$7214,5250,0.374
21,18-24,Delhi NCR,SUN3JI,2004-02-27 00:00:00,$7214,5250,0.374
21,18-24,Delhi NCR,SUN4CHX,2004-06-15 00:00:00,$7007,5100,0.374
21,18-24,Delhi NCR,SUN587,2004-02-04 00:00:00,$7007,5100,0.374
21,18-24,Delhi NCR,SUN5GPJ,2004-09-21 00:00:00,$6870,5000,0.374
21,18-24,Delhi NCR,SUN5RV7,2004-01-30 00:00:00,$31018,22575,0.374
21,18-24,Delhi NCR,SUN5T,2004-01-31 00:00:00,$7214,5250,0.374
21,18-24,Delhi NCR,SUN65Z,2004-05-16 00:00:00,$7007,5100,0.374
21,18-24,Delhi NCR,SUN6AH0,2004-03-13 00:00:00,$10511,7650,0.374
21,18-24,Delhi NCR,SUN6O9C,2004-02-25 00:00:00,$44862,32651,0.374
21,18-24,Delhi NCR,SUN6VF8,2004-08-08 00:00:00,$30132,21930,0.374
21,18-24,Delhi NCR,SUN70NT,2004-02-13 00:00:00,$10511,7650,0.374
21,18-24,Delhi NCR,SUN7JZ,2004-11-04 00:00:00,$173124,126000,0.374
21,18-24,Delhi NCR,SUN7L8R,2004-01-24 00:00:00,$16818,12240,0.374
21,18-24,Delhi NCR,SUN7OAK,2004-04-23 00:00:00,$10614,7725,0.374
21,18-24,Delhi NCR,SUN89B8,2004-03-06 00:00:00,$16818,12240,0.374
21,18-24,Delhi NCR,SUN8WSU,2004-11-23 00:00:00,$6870,5000,0.374
21,18-24,Delhi NCR,SUN9,2004-02-28 00:00:00,$7007,5100,0.374
21,18-24,Delhi NCR,SUN910Z,2004-04-27 00:00:00,$17312,12600,0.374
21,18-24,Delhi NCR,SUN94O,2004-06-28 00:00:00,$30132,21930,0.374
21,18-24,Delhi NCR,SUN9D0P,2004-11-22 00:00:00,$16488,12000,0.374
21,18-24,Delhi NCR,SUN9L8,2004-03-14 00:00:00,$59563,43350,0.374
21,18-24,Delhi NCR,SUN9PO,2004-03-04 00:00:00,$7214,5250,0.374
21,18-24,Delhi NCR,SUNA0RV,2004-11-22 00:00:00,$10305,7500,0.374
21,18-24,Delhi NCR,SUNA14,2004-02-11 00:00:00,$6870,5000,0.374
21,18-24,Delhi NCR,SUNA3K,2004-06-25 00:00:00,$10820,7875,0.374
21,18-24,Delhi NCR,SUNAOB,2004-12-24 00:00:00,$6870,5000,0.374
21,18-24,Delhi NCR,SUNATZ7,2004-03-17 00:00:00,$17312,12600,0.374
21,18-24,Delhi NCR,SUNAVQ,2004-06-15 00:00:00,$10511,7650,0.374
21,18-24,Delhi NCR,SUNAY4P,2004-06-04 00:00:00,$44427,32334,0.374
21,18-24,Delhi NCR,SUNB3VI,2004-08-09 00:00:00,$6870,5000,0.374
21,18-24,Delhi NCR,SUNB3X7,2004-02-22 00:00:00,$45734,33285,0.374
21,18-24,Delhi NCR,SUNB5QV,2004-04-06 00:00:00,$31018,22575,0.374
21,18-24,Delhi NCR,SUNB97,2004-09-10 00:00:00,$10820,7875,0.374
21,18-24,Delhi NCR,SUNBYK,2004-01-08 00:00:00,$7076,5150,0.374
21,18-24,Delhi NCR,SUNC5EI,2004-07-26 00:00:00,$16488,12000,0.374
21,18-24,Delhi NCR,SUNCFMN,2004-11-02 00:00:00,$58395,42500,0.374
21,18-24,Delhi NCR,SUNCJM,2004-06-27 00:00:00,$10511,7650,0.374
21,18-24,Delhi NCR,SUNCRF2,2004-03-04 00:00:00,$10820,7875,0.374
21,18-24,Delhi NCR,SUND3C7,2004-03-25 00:00:00,$30132,21930,0.374
21,18-24,Delhi NCR,SUNDCZL,2004-03-21 00:00:00,$58395,42500,0.374
21,18-24,Delhi NCR,SUNDI7,2004-03-05 00:00:00,$107213,78030,0.374
21,18-24,Delhi NCR,SUNDPL,2004-09-16 00:00:00,$7007,5100,0.374
21,18-24,Delhi NCR,SUNEOS,2004-12-13 00:00:00,$7076,5150,0.374
21,18-24,Delhi NCR,SUNER,2004-04-21 00:00:00,$10305,7500,0.374
21,18-24,Delhi NCR,SUNEVS,2004-01-04 00:00:00,$7007,5100,0.374
21,18-24,Delhi NCR,SUNF57,2004-11-09 00:00:00,$7007,5100,0.374
21,18-24,Delhi NCR,SUNFINX,2004-11-15 00:00:00,$16818,12240,0.374
21,18-24,Delhi NCR,SUNFMQ,2004-10-09 00:00:00,$29541,21500,0.374
21,18-24,Delhi NCR,SUNFYR3,2004-05-14 00:00:00,$16818,12240,0.374
21,18-24,Delhi NCR,SUNG13,2004-04-17 00:00:00,$10305,7500,0.374
21,18-24,Delhi NCR,SUNG1KA,2004-02-07 00:00:00,$7214,5250,0.374
21,18-24,Delhi NCR,SUNG7N2,2004-11-16 00:00:00,$10511,7650,0.374
21,18-24,Delhi NCR,SUNG7V,2004-06-05 00:00:00,$6870,5000,0.374
21,18-24,Delhi NCR,SUNGYN,2004-10-21 00:00:00,$7007,5100,0.374
21,18-24,Delhi NCR,SUNH5Z,2004-05-10 00:00:00,$7007,5100,0.374
21,18-24,Delhi NCR,SUNH6E,2004-08-26 00:00:00,$10511,7650,0.374
21,18-24,Delhi NCR,SUNHB7D,2004-05-28 00:00:00,$23634,17201,0.374
21,18-24,Delhi NCR,SUNHB96,2004-04-08 00:00:00,$7214,5250,0.374
21,18-24,Delhi NCR,SUNHYYQ,2004-12-05 00:00:00,$6870,5000,0.374
21,18-24,Delhi NCR,SUNIH2B,2004-04-21 00:00:00,$7214,5250,0.374
21,18-24,Delhi NCR,SUNIHT9,2004-09-28 00:00:00,$58395,42500,0.374
21,18-24,Delhi NCR,SUNIJYL,2004-02-11 00:00:00,$23405,17034,0.374
21,18-24,Delhi NCR,SUNIKI5,2004-01-29 00:00:00,$7214,5250,0.374
21,18-24,Delhi NCR,SUNIN87,2004-02-10 00:00:00,$7214,5250,0.374
21,18-24,Delhi NCR,SUNIW8D,2004-01-19 00:00:00,$7007,5100,0.374
21,18-24,Delhi NCR,SUNJ61,2004-12-06 00:00:00,$16488,12000,0.374
21,18-24,Delhi NCR,SUNJ8,2004-01-09 00:00:00,$7076,5150,0.374
21,18-24,Delhi NCR,SUNJDI6,2004-07-22 00:00:00,$31018,22575,0.374
21,18-24,Delhi NCR,SUNJHM,2004-12-24 00:00:00,$7007,5100,0.374
21,18-24,Delhi NCR,SUNKCY1,2004-02-07 00:00:00,$7214,5250,0.374
21,18-24,Delhi NCR,SUNKEL,2004-05-06 00:00:00,$16818,12240,0.374
21,18-24,Delhi NCR,SUNKS6,2004-10-14 00:00:00,$7007,5100,0.374
21,18-24,Delhi NCR,SUNKUX,2004-09-30 00:00:00,$6870,5000,0.374
21,18-24,Delhi NCR,SUNL3S,2004-01-06 00:00:00,$7214,5250,0.374
21,18-24,Delhi NCR,SUNL903,2004-12-30 00:00:00,$10820,7875,0.374
21,18-24,Delhi NCR,SUNLA5,2004-06-15 00:00:00,$7007,5100,0.374
21,18-24,Delhi NCR,SUNLH5,2004-03-02 00:00:00,$10820,7875,0.374
21,18-24,Delhi NCR,SUNLRH,2004-10-20 00:00:00,$7007,5100,0.374
21,18-24,Delhi NCR,SUNM46O,2004-06-11 00:00:00,$10614,7725,0.374
21,18-24,Delhi NCR,SUNMKSE,2004-01-07 00:00:00,$17312,12600,0.374
21,18-24,Delhi NCR,SUNMPR,2004-02-22 00:00:00,$7007,5100,0.374
21,18-24,Delhi NCR,SUNMR77,2004-10-12 00:00:00,$59563,43350,0.374
21,18-24,Delhi NCR,SUNMT,2004-06-05 00:00:00,$7076,5150,0.374
21,18-24,Delhi NCR,SUNMXZY,2004-05-08 00:00:00,$7007,5100,0.374
21,18-24,Delhi NCR,SUNNB93,2004-06-15 00:00:00,$10511,7650,0.374
21,18-24,Delhi NCR,SUNNFUW,2004-12-23 00:00:00,$7007,5100,0.374
21,18-24,Delhi NCR,SUNNOPW,2004-08-29 00:00:00,$6870,5000,0.374
21,18-24,Delhi NCR,SUNO1O,2004-12-09 00:00:00,$6870,5000,0.374
21,18-24,Delhi NCR,SUNOA3W,2004-05-18 00:00:00,$7007,5100,0.374
21,18-24,Delhi NCR,SUNOM,2004-08-06 00:00:00,$10511,7650,0.374
21,18-24,Delhi NCR,SUNOWH,2004-09-07 00:00:00,$10820,7875,0.374
21,18-24,Delhi NCR,SUNOYB,2004-03-06 00:00:00,$43556,31700,0.374
21,18-24,Delhi NCR,SUNP0V,2004-02-15 00:00:00,$7076,5150,0.374
21,18-24,Delhi NCR,SUNP74,2004-06-25 00:00:00,$7007,5100,0.374
21,18-24,Delhi NCR,SUNPBJ2,2004-02-03 00:00:00,$7214,5250,0.374
21,18-24,Delhi NCR,SUNPDSY,2004-05-09 00:00:00,$61315,44625,0.374
21,18-24,Delhi NCR,SUNPDX,2004-05-30 00:00:00,$7076,5150,0.374
21,18-24,Delhi NCR,SUNPF,2004-01-08 00:00:00,$7007,5100,0.374
21,18-24,Delhi NCR,SUNPMU,2004-08-19 00:00:00,$10820,7875,0.374
21,18-24,Delhi NCR,SUNPSN,2004-03-25 00:00:00,$10305,7500,0.374
21,18-24,Delhi NCR,SUNQ0T,2004-01-01 00:00:00,$10305,7500,0.374
21,18-24,Delhi NCR,SUNQ39,2004-03-07 00:00:00,$7214,5250,0.374
21,18-24,Delhi NCR,SUNQ6K,2004-04-05 00:00:00,$7214,5250,0.374
21,18-24,Delhi NCR,SUNQGT,2004-02-01 00:00:00,$10511,7650,0.374
21,18-24,Delhi NCR,SUNQZ27,2004-10-21 00:00:00,$59563,43350,0.374
21,18-24,Delhi NCR,SUNR00,2004-03-05 00:00:00,$7076,5150,0.374
21,18-24,Delhi NCR,SUNRGYO,2004-04-05 00:00:00,$10511,7650,0.374
21,18-24,Delhi NCR,SUNSJ24,2004-06-11 00:00:00,$7214,5250,0.374
21,18-24,Delhi NCR,SUNSLD,2004-01-20 00:00:00,$7076,5150,0.374
21,18-24,Delhi NCR,SUNT4K,2004-05-17 00:00:00,$10511,7650,0.374
21,18-24,Delhi NCR,SUNT7XT,2004-09-19 00:00:00,$43556,31700,0.374
21,18-24,Delhi NCR,SUNTS3U,2004-05-09 00:00:00,$6870,5000,0.374
21,18-24,Delhi NCR,SUNTT5,2004-01-31 00:00:00,$6870,5000,0.374
21,18-24,Delhi NCR,SUNTX,2004-03-02 00:00:00,$7076,5150,0.374
21,18-24,Delhi NCR,SUNU1W9,2004-04-09 00:00:00,$17312,12600,0.374
21,18-24,Delhi NCR,SUNU7H,2004-08-25 00:00:00,$7214,5250,0.374
21,18-24,Delhi NCR,SUNUDPI,2004-05-18 00:00:00,$10511,7650,0.374
21,18-24,Delhi NCR,SUNUP8,2004-07-01 00:00:00,$7076,5150,0.374
21,18-24,Delhi NCR,SUNUQW,2004-11-22 00:00:00,$6870,5000,0.374
21,18-24,Delhi NCR,SUNUS6,2004-06-27 00:00:00,$10820,7875,0.374
21,18-24,Delhi NCR,SUNUX3,2004-04-25 00:00:00,$24093,17535,0.374
21,18-24,Delhi NCR,SUNV0L,2004-01-22 00:00:00,$7007,5100,0.374
21,18-24,Delhi NCR,SUNVP0,2004-04-13 00:00:00,$31018,22575,0.374
21,18-24,Delhi NCR,SUNVQ3,2004-08-23 00:00:00,$7007,5100,0.374
21,18-24,Delhi NCR,SUNWCJ,2004-12-15 00:00:00,$6870,5000,0.374
21,18-24,Delhi NCR,SUNWRP,2004-07-17 00:00:00,$7007,5100,0.374
21,18-24,Delhi NCR,SUNWRV,2004-09-17 00:00:00,$6870,5000,0.374
21,18-24,Delhi NCR,SUNWSHS,2004-04-26 00:00:00,$7076,5150,0.374
21,18-24,Delhi NCR,SUNX3YC,2004-12-21 00:00:00,$6870,5000,0.374
21,18-24,Delhi NCR,SUNX43,2004-11-17 00:00:00,$10820,7875,0.374
21,18-24,Delhi NCR,SUNXNV,2004-05-31 00:00:00,$6870,5000,0.374
21,18-24,Delhi NCR,SUNXST,2004-09-01 00:00:00,$30132,21930,0.374
21,18-24,Delhi NCR,SUNY3R,2004-09-07 00:00:00,$16983,12360,0.374
21,18-24,Delhi NCR,SUNYBY,2004-02-26 00:00:00,$7007,5100,0.374
21,18-24,Delhi NCR,SUNZ3DD,2004-02-03 00:00:00,$17312,12600,0.374
21,18-24,Delhi NCR,SUNZ9L,2004-01-09 00:00:00,$7076,5150,0.374
21,18-24,Delhi NCR,SUNZON,2004-04-12 00:00:00,$10305,7500,0.374
21,18-24,Hyderabad,SUN04HP,2004-12-03 00:00:00,$6870,5000,0.374
21,18-24,Hyderabad,SUN0D82,2004-06-21 00:00:00,$10820,7875,0.374
21,18-24,Hyderabad,SUN17T,2004-06-29 00:00:00,$10511,7650,0.374
21,18-24,Hyderabad,SUN1VA8,2004-11-09 00:00:00,$59563,43350,0.374
21,18-24,Hyderabad,SUN2BG,2004-10-09 00:00:00,$107213,78030,0.374
21,18-24,Hyderabad,SUN2Y6B,2004-06-18 00:00:00,$7076,5150,0.374
21,18-24,Hyderabad,SUN38NK,2004-01-02 00:00:00,$7214,5250,0.374
21,18-24,Hyderabad,SUN57I,2004-08-17 00:00:00,$7007,5100,0.374
21,18-24,Hyderabad,SUN5YB5,2004-10-21 00:00:00,$10305,7500,0.374
21,18-24,Hyderabad,SUN69YX,2004-05-09 00:00:00,$58395,42500,0.374
21,18-24,Hyderabad,SUN6B5,2004-08-08 00:00:00,$61315,44625,0.374
21,18-24,Hyderabad,SUN7QUP,2004-01-30 00:00:00,$7214,5250,0.374
21,18-24,Hyderabad,SUN7UI,2004-07-27 00:00:00,$16983,12360,0.374
21,18-24,Hyderabad,SUN8GAC,2004-04-10 00:00:00,$10614,7725,0.374
21,18-24,Hyderabad,SUN8HG,2004-02-08 00:00:00,$7214,5250,0.374
21,18-24,Hyderabad,SUN8II0,2004-07-16 00:00:00,$6870,5000,0.374
21,18-24,Hyderabad,SUN9IA,2004-10-15 00:00:00,$7214,5250,0.374
21,18-24,Hyderabad,SUNACD3,2004-04-20 00:00:00,$30427,22145,0.374
21,18-24,Hyderabad,SUNAHZ0,2004-04-05 00:00:00,$7214,5250,0.374
21,18-24,Hyderabad,SUNAXY,2004-09-21 00:00:00,$6870,5000,0.374
21,18-24,Hyderabad,SUNBLXD,2004-08-04 00:00:00,$6870,5000,0.374
21,18-24,Hyderabad,SUNBU8,2004-10-29 00:00:00,$10614,7725,0.374
21,18-24,Hyderabad,SUNC2DM,2004-06-30 00:00:00,$7007,5100,0.374
21,18-24,Hyderabad,SUNCNE,2004-09-22 00:00:00,$22946,16700,0.374
21,18-24,Hyderabad,SUNCY39,2004-01-06 00:00:00,$7007,5100,0.374
21,18-24,Hyderabad,SUNFAD,2004-06-10 00:00:00,$7076,5150,0.374
21,18-24,Hyderabad,SUNGTDP,2004-03-23 00:00:00,$16818,12240,0.374
21,18-24,Hyderabad,SUNH9AX,2004-11-23 00:00:00,$61315,44625,0.374
21,18-24,Hyderabad,SUNK7I,2004-10-23 00:00:00,$7007,5100,0.374
21,18-24,Hyderabad,SUNKGB6,2004-01-09 00:00:00,$7007,5100,0.374
21,18-24,Hyderabad,SUNMAZG,2004-05-06 00:00:00,$7007,5100,0.374
21,18-24,Hyderabad,SUNN6C8,2004-08-05 00:00:00,$10820,7875,0.374
21,18-24,Hyderabad,SUNOK1,2004-03-09 00:00:00,$7007,5100,0.374
21,18-24,Hyderabad,SUNP2OA,2004-04-21 00:00:00,$6870,5000,0.374
21,18-24,Hyderabad,SUNQSD,2004-11-22 00:00:00,$16818,12240,0.374
21,18-24,Hyderabad,SUNR64S,2004-09-04 00:00:00,$7007,5100,0.374
21,18-24,Hyderabad,SUNR78,2004-04-09 00:00:00,$10614,7725,0.374
21,18-24,Hyderabad,SUNREIF,2004-01-18 00:00:00,$7007,5100,0.374
21,18-24,Hyderabad,SUNRER,2004-01-29 00:00:00,$7007,5100,0.374
21,18-24,Hyderabad,SUNTRYW,2004-08-30 00:00:00,$30132,21930,0.374
21,18-24,Hyderabad,SUNUJZR,2004-05-14 00:00:00,$7007,5100,0.374
21,18-24,Hyderabad,SUNUMAQ,2004-06-29 00:00:00,$7007,5100,0.374
21,18-24,Hyderabad,SUNW4CS,2004-04-22 00:00:00,$10820,7875,0.374
21,18-24,Hyderabad,SUNXUN,2004-01-16 00:00:00,$10511,7650,0.374
21,18-24,Hyderabad,SUNY3SK,2004-09-04 00:00:00,$7076,5150,0.374
21,18-24,Hyderabad,SUNZDHL,2004-10-14 00:00:00,$10614,7725,0.374
21,18-24,Hyderabad,SUNZG2,2004-11-23 00:00:00,$7214,5250,0.374
21,18-24,Hyderabad,SUNZQ6F,2004-04-06 00:00:00,$16818,12240,0.374
21,18-24,Hyderabad,SUNZUPX,2004-08-12 00:00:00,$7076,5150,0.374
21,18-24,Indore,SUN02,2004-01-30 00:00:00,$10820,7875,0.374
21,18-24,Indore,SUN061F,2004-01-01 00:00:00,$10820,7875,0.374
21,18-24,Indore,SUN1EVY,2004-07-11 00:00:00,$10511,7650,0.374
21,18-24,Indore,SUN376,2004-08-26 00:00:00,$7214,5250,0.374
21,18-24,Indore,SUN3WWZ,2004-04-13 00:00:00,$22946,16700,0.374
21,18-24,Indore,SUN4CP,2004-10-18 00:00:00,$7214,5250,0.374
21,18-24,Indore,SUN4QIO,2004-10-28 00:00:00,$7214,5250,0.374
21,18-24,Indore,SUN5YJD,2004-02-20 00:00:00,$173124,126000,0.374
21,18-24,Indore,SUN6YW,2004-09-28 00:00:00,$17312,12600,0.374
21,18-24,Indore,SUN9ENQ,2004-10-25 00:00:00,$16488,12000,0.374
21,18-24,Indore,SUN9SGW,2004-09-02 00:00:00,$6870,5000,0.374
21,18-24,Indore,SUNBP90,2004-09-02 00:00:00,$10511,7650,0.374
21,18-24,Indore,SUNC7E,2004-04-05 00:00:00,$7007,5100,0.374
21,18-24,Indore,SUNCO8,2004-08-28 00:00:00,$10305,7500,0.374
21,18-24,Indore,SUND2GP,2004-10-04 00:00:00,$7214,5250,0.374
21,18-24,Indore,SUNDSV,2004-05-17 00:00:00,$17312,12600,0.374
21,18-24,Indore,SUNETMP,2004-03-19 00:00:00,$7007,5100,0.374
21,18-24,Indore,SUNF6R,2004-06-24 00:00:00,$7076,5150,0.374
21,18-24,Indore,SUNGQ5,2004-08-02 00:00:00,$10820,7875,0.374
21,18-24,Indore,SUNHZ,2004-12-05 00:00:00,$7214,5250,0.374
21,18-24,Indore,SUNILT,2004-09-21 00:00:00,$7214,5250,0.374
21,18-24,Indore,SUNL4RY,2004-06-25 00:00:00,$16983,12360,0.374
21,18-24,Indore,SUNOJ,2004-12-10 00:00:00,$7214,5250,0.374
21,18-24,Indore,SUNOPW,2004-01-14 00:00:00,$44427,32334,0.374
21,18-24,Indore,SUNRL4,2004-12-14 00:00:00,$7214,5250,0.374
21,18-24,Indore,SUNRUN,2004-10-03 00:00:00,$7007,5100,0.374
21,18-24,Indore,SUNTAUI,2004-03-07 00:00:00,$7007,5100,0.374
21,18-24,Indore,SUNVG12,2004-07-04 00:00:00,$7214,5250,0.374
21,18-24,Indore,SUNYCB,2004-09-23 00:00:00,$6870,5000,0.374
21,18-24,Indore,SUNZ7M9,2004-01-20 00:00:00,$6870,5000,0.374
21,18-24,Mumbai,SUN03X,2004-06-03 00:00:00,$6870,5000,0.374
21,18-24,Mumbai,SUN08I4,2004-06-30 00:00:00,$7214,5250,0.374
21,18-24,Mumbai,SUN1,2004-06-01 00:00:00,$10511,7650,0.374
21,18-24,Mumbai,SUN14P,2004-12-02 00:00:00,$10305,7500,0.374
21,18-24,Mumbai,SUN1JP,2004-10-07 00:00:00,$17312,12600,0.374
21,18-24,Mumbai,SUN1NIB,2004-05-29 00:00:00,$10820,7875,0.374
21,18-24,Mumbai,SUN27F,2004-09-30 00:00:00,$7214,5250,0.374
21,18-24,Mumbai,SUN2NJJ,2004-05-26 00:00:00,$60147,43775,0.374
21,18-24,Mumbai,SUN3B,2004-09-28 00:00:00,$7214,5250,0.374
21,18-24,Mumbai,SUN3OAM,2004-01-04 00:00:00,$17312,12600,0.374
21,18-24,Mumbai,SUN3QF,2004-06-25 00:00:00,$31018,22575,0.374
21,18-24,Mumbai,SUN48F6,2004-09-08 00:00:00,$6870,5000,0.374
21,18-24,Mumbai,SUN49WC,2004-05-29 00:00:00,$7007,5100,0.374
21,18-24,Mumbai,SUN4LHO,2004-09-02 00:00:00,$6870,5000,0.374
21,18-24,Mumbai,SUN4PRY,2004-09-07 00:00:00,$23634,17201,0.374
21,18-24,Mumbai,SUN4XJZ,2004-08-17 00:00:00,$44427,32334,0.374
21,18-24,Mumbai,SUN5PK3,2004-09-10 00:00:00,$7076,5150,0.374
21,18-24,Mumbai,SUN5T0,2004-09-16 00:00:00,$10820,7875,0.374
21,18-24,Mumbai,SUN65M,2004-08-30 00:00:00,$10820,7875,0.374
21,18-24,Mumbai,SUN7Y4,2004-09-12 00:00:00,$10305,7500,0.374
21,18-24,Mumbai,SUN9C2S,2004-12-15 00:00:00,$7007,5100,0.374
21,18-24,Mumbai,SUN9DB,2004-01-18 00:00:00,$16983,12360,0.374
21,18-24,Mumbai,SUNAW1M,2004-11-16 00:00:00,$17312,12600,0.374
21,18-24,Mumbai,SUNB0UQ,2004-09-16 00:00:00,$16818,12240,0.374
21,18-24,Mumbai,SUNB8J,2004-01-06 00:00:00,$16818,12240,0.374
21,18-24,Mumbai,SUNBPIF,2004-07-11 00:00:00,$7214,5250,0.374
21,18-24,Mumbai,SUNBULN,2004-09-04 00:00:00,$10820,7875,0.374
21,18-24,Mumbai,SUNBUWA,2004-02-08 00:00:00,$6870,5000,0.374
21,18-24,Mumbai,SUNCT8,2004-03-10 00:00:00,$16818,12240,0.374
21,18-24,Mumbai,SUNDGHP,2004-07-18 00:00:00,$6870,5000,0.374
