customer_code,date,final_premium_amt(INR),policy_id,sales_mode
SUNCTEH,2023-01-10 00:00:00,5100,POL4321HEL,Offline-Agent
SUNCW24,2023-01-28 00:00:00,5100,POL4321HEL,Offline-Agent
SUNCWZW,2022-12-04 00:00:00,5100,POL4321HEL,Offline-Direct
SUNCY39,2023-01-01 00:00:00,5100,POL4321HEL,Online-App
SUND53,2022-12-04 00:00:00,5100,POL4321HEL,Offline-Agent
SUND71Q,2023-01-14 00:00:00,5100,POL4321HEL,Offline-Direct
SUNDA,2023-01-11 00:00:00,5100,POL4321HEL,Offline-Agent
SUNDDR,2023-01-16 00:00:00,5100,POL4321HEL,Offline-Agent
SUNDDZ,2022-12-18 00:00:00,5100,POL4321HEL,Offline-Agent
SUNDFL,2022-12-28 00:00:00,5100,POL4321HEL,Offline-Direct
SUNDGI3,2022-12-30 00:00:00,5100,POL4321HEL,Offline-Agent
SUNDJ84,2022-12-10 00:00:00,5100,POL4321HEL,Offline-Agent
SUNDN8,2023-01-14 00:00:00,5100,POL4321HEL,Online-App
SUNDPL,2022-12-12 00:00:00,5100,POL4321HEL,Online-App
SUNDT0G,2022-12-25 00:00:00,5100,POL4321HEL,Offline-Direct
SUNDTR5,2023-01-06 00:00:00,5100,POL4321HEL,Offline-Direct
SUNDWE,2023-01-27 00:00:00,5100,POL4321HEL,Offline-Agent
SUNDYQ,2023-01-29 00:00:00,5100,POL4321HEL,Online-App
SUNE0HF,2023-01-20 00:00:00,5100,POL4321HEL,Offline-Agent
SUNE2N,2022-12-24 00:00:00,5100,POL4321HEL,Offline-Agent
SUNE9BH,2023-01-31 00:00:00,5100,POL4321HEL,Online-App
SUNE9QW,2022-12-03 00:00:00,5100,POL4321HEL,Offline-Agent
SUNEIG,2023-01-28 00:00:00,5100,POL4321HEL,Online-Website
SUNENY,2022-12-17 00:00:00,5100,POL4321HEL,Offline-Direct
SUNES8P,2023-01-08 00:00:00,5100,POL4321HEL,Offline-Agent
SUNETMP,2023-01-14 00:00:00,5100,POL4321HEL,Offline-Agent
SUNEVS,2023-01-18 00:00:00,5100,POL4321HEL,Online-App
SUNF57,2022-12-16 00:00:00,5100,POL4321HEL,Offline-Agent
SUNF5D,2023-01-07 00:00:00,5100,POL4321HEL,Online-App
SUNFAAC,2023-01-14 00:00:00,5100,POL4321HEL,Online-Website
SUNFD26,2022-12-04 00:00:00,5100,POL4321HEL,Offline-Direct
SUNFDYP,2023-01-21 00:00:00,5100,POL4321HEL,Offline-Direct
SUNFJLU,2023-01-07 00:00:00,5100,POL4321HEL,Online-Website
SUNFJQ,2023-01-08 00:00:00,5100,POL4321HEL,Offline-Direct
SUNFMVB,2023-01-08 00:00:00,5100,POL4321HEL,Offline-Direct
SUNFRPP,2023-01-22 00:00:00,5100,POL4321HEL,Offline-Agent
SUNG014,2023-01-07 00:00:00,5100,POL4321HEL,Offline-Agent
SUNG8BB,2022-12-10 00:00:00,5100,POL4321HEL,Offline-Agent
SUNGCI,2022-12-04 00:00:00,5100,POL4321HEL,Offline-Agent
SUNGG9,2023-01-07 00:00:00,5100,POL4321HEL,Offline-Agent
SUNGI3,2023-01-29 00:00:00,5100,POL4321HEL,Offline-Agent
SUNGJ8,2023-01-11 00:00:00,5100,POL4321HEL,Offline-Agent
SUNGK3,2023-01-22 00:00:00,5100,POL4321HEL,Offline-Agent
SUNGRZ9,2022-12-10 00:00:00,5100,POL4321HEL,Offline-Agent
SUNGYN,2022-12-17 00:00:00,5100,POL4321HEL,Offline-Direct
SUNGZW7,2023-01-23 00:00:00,5100,POL4321HEL,Offline-Direct
SUNH52,2022-12-15 00:00:00,5100,POL4321HEL,Online-App
SUNH5Y,2023-01-21 00:00:00,5100,POL4321HEL,Online-App
SUNH5Z,2023-01-03 00:00:00,5100,POL4321HEL,Offline-Agent
SUNH8FK,2022-12-28 00:00:00,5100,POL4321HEL,Offline-Agent
SUNHKMA,2022-12-18 00:00:00,5100,POL4321HEL,Offline-Agent
SUNHM5,2023-01-08 00:00:00,5100,POL4321HEL,Online-App
SUNHOPW,2022-12-29 00:00:00,5100,POL4321HEL,Offline-Agent
SUNHQ,2023-01-14 00:00:00,5100,POL4321HEL,Online-App
SUNHVGU,2023-01-07 00:00:00,5100,POL4321HEL,Offline-Agent
SUNHW1,2022-12-14 00:00:00,5100,POL4321HEL,Online-App
SUNHYDE,2022-12-11 00:00:00,5100,POL4321HEL,Offline-Direct
SUNHZM6,2022-12-25 00:00:00,5100,POL4321HEL,Offline-Direct
SUNI74,2023-01-08 00:00:00,5100,POL4321HEL,Offline-Agent
SUNI853,2023-01-11 00:00:00,5100,POL4321HEL,Offline-Agent
SUNIE7H,2023-01-09 00:00:00,5100,POL4321HEL,Offline-Agent
SUNIG1,2023-01-13 00:00:00,5100,POL4321HEL,Offline-Agent
SUNIMV,2022-12-01 00:00:00,5100,POL4321HEL,Online-App
SUNIO9,2023-01-10 00:00:00,5100,POL4321HEL,Online-Website
SUNIPC,2023-01-21 00:00:00,5100,POL4321HEL,Offline-Agent
SUNIU2P,2023-01-21 00:00:00,5100,POL4321HEL,Offline-Agent
SUNIV4,2022-12-04 00:00:00,5100,POL4321HEL,Online-App
SUNIW8D,2022-12-03 00:00:00,5100,POL4321HEL,Offline-Agent
SUNIYZ,2023-01-29 00:00:00,5100,POL4321HEL,Offline-Agent
SUNJ4II,2023-01-09 00:00:00,5100,POL4321HEL,Offline-Agent
SUNJAMT,2022-12-16 00:00:00,5100,POL4321HEL,Offline-Direct
SUNJF2W,2022-12-26 00:00:00,5100,POL4321HEL,Offline-Agent
SUNJGB,2023-01-28 00:00:00,5100,POL4321HEL,Offline-Agent
SUNJHM,2022-12-28 00:00:00,5100,POL4321HEL,Online-App
SUNJJL,2023-01-09 00:00:00,5100,POL4321HEL,Online-App
SUNJL0Q,2022-12-24 00:00:00,5100,POL4321HEL,Online-App
SUNJL7,2022-12-04 00:00:00,5100,POL4321HEL,Offline-Agent
SUNJNY,2022-12-03 00:00:00,5100,POL4321HEL,Offline-Agent
SUNJP,2023-01-21 00:00:00,5100,POL4321HEL,Offline-Agent
SUNJU,2023-01-07 00:00:00,5100,POL4321HEL,Online-App
SUNK0I,2023-01-18 00:00:00,5100,POL4321HEL,Offline-Agent
SUNK4QI,2022-12-05 00:00:00,5100,POL4321HEL,Offline-Agent
SUNK5,2023-01-14 00:00:00,5100,POL4321HEL,Offline-Agent
SUNK6LJ,2023-01-27 00:00:00,5100,POL4321HEL,Offline-Agent
SUNK7AN,2022-12-15 00:00:00,5100,POL4321HEL,Offline-Agent
SUNK7I,2022-12-20 00:00:00,5100,POL4321HEL,Offline-Agent
SUNKBYS,2023-01-07 00:00:00,5100,POL4321HEL,Offline-Direct
SUNKD3E,2022-12-14 00:00:00,5100,POL4321HEL,Offline-Direct
SUNKDDJ,2022-12-29 00:00:00,5100,POL4321HEL,Online-Website
SUNKGB6,2022-12-10 00:00:00,5100,POL4321HEL,Offline-Agent
SUNKI3K,2023-01-22 00:00:00,5100,POL4321HEL,Online-App
SUNKMV1,2023-01-16 00:00:00,5100,POL4321HEL,Offline-Agent
SUNKP6,2022-12-04 00:00:00,5100,POL4321HEL,Offline-Agent
SUNKQE0,2023-01-25 00:00:00,5100,POL4321HEL,Offline-Direct
SUNKR1,2023-01-07 00:00:00,5100,POL4321HEL,Offline-Agent
SUNKS6,2023-01-25 00:00:00,5100,POL4321HEL,Online-Website
SUNL,2023-01-17 00:00:00,5100,POL4321HEL,Offline-Agent
SUNL0,2022-12-05 00:00:00,5100,POL4321HEL,Offline-Agent
SUNL2R9,2023-01-05 00:00:00,5100,POL4321HEL,Offline-Agent
SUNL2S1,2022-12-08 00:00:00,5100,POL4321HEL,Offline-Agent
SUNL56I,2023-01-07 00:00:00,5100,POL4321HEL,Offline-Agent
SUNL6DF,2023-01-30 00:00:00,5100,POL4321HEL,Offline-Agent
SUNLA5,2023-01-07 00:00:00,5100,POL4321HEL,Offline-Agent
SUNLCMU,2023-01-08 00:00:00,5100,POL4321HEL,Offline-Agent
SUNLDHR,2023-01-15 00:00:00,5100,POL4321HEL,Offline-Direct
SUNLK0Q,2023-01-18 00:00:00,5100,POL4321HEL,Offline-Agent
SUNLNW,2022-12-26 00:00:00,5100,POL4321HEL,Offline-Agent
SUNLRH,2022-12-19 00:00:00,5100,POL4321HEL,Offline-Agent
SUNLT6,2023-01-02 00:00:00,5100,POL4321HEL,Offline-Direct
SUNLWW,2023-01-14 00:00:00,5100,POL4321HEL,Online-Website
SUNLZT,2023-01-21 00:00:00,5100,POL4321HEL,Offline-Agent
SUNLZT2,2023-01-01 00:00:00,5100,POL4321HEL,Offline-Agent
SUNM0E8,2022-12-20 00:00:00,5100,POL4321HEL,Offline-Agent
SUNM1I5,2023-01-01 00:00:00,5100,POL4321HEL,Offline-Agent
SUNM4Q,2023-01-19 00:00:00,5100,POL4321HEL,Offline-Agent
SUNM57Q,2022-12-25 00:00:00,5100,POL4321HEL,Offline-Direct
SUNMAZG,2023-01-23 00:00:00,5100,POL4321HEL,Online-App
SUNMCEE,2022-12-17 00:00:00,5100,POL4321HEL,Offline-Agent
SUNMD68,2022-12-18 00:00:00,5100,POL4321HEL,Offline-Agent
SUNMJ,2022-12-31 00:00:00,5100,POL4321HEL,Online-Website
SUNMPR,2023-01-14 00:00:00,5100,POL4321HEL,Offline-Direct
SUNMXQ6,2023-01-08 00:00:00,5100,POL4321HEL,Offline-Agent
SUNMXZY,2022-12-10 00:00:00,5100,POL4321HEL,Offline-Agent
SUNMZ4,2023-01-14 00:00:00,5100,POL4321HEL,Offline-Direct
SUNMZQQ,2023-01-07 00:00:00,5100,POL4321HEL,Online-App
SUNN1,2022-12-31 00:00:00,5100,POL4321HEL,Offline-Agent
SUNNCR1,2022-12-10 00:00:00,5100,POL4321HEL,Offline-Agent
SUNNFUW,2023-01-28 00:00:00,5100,POL4321HEL,Offline-Direct
SUNNHGY,2022-12-25 00:00:00,5100,POL4321HEL,Offline-Agent
SUNNI7,2022-12-24 00:00:00,5100,POL4321HEL,Offline-Agent
SUNNLWS,2022-12-07 00:00:00,5100,POL4321HEL,Offline-Direct
SUNNNT8,2023-01-22 00:00:00,5100,POL4321HEL,Offline-Agent
SUNNO7,2022-12-28 00:00:00,5100,POL4321HEL,Offline-Direct
SUNNTGZ,2023-01-31 00:00:00,5100,POL4321HEL,Offline-Agent
SUNNUGU,2022-12-20 00:00:00,5100,POL4321HEL,Offline-Agent
SUNNW9,2022-12-04 00:00:00,5100,POL4321HEL,Online-App
SUNO1R,2023-01-07 00:00:00,5100,POL4321HEL,Offline-Agent
SUNOA3W,2022-12-07 00:00:00,5100,POL4321HEL,Offline-Agent
SUNOB23,2022-12-31 00:00:00,5100,POL4321HEL,Offline-Agent
SUNOBI,2022-12-10 00:00:00,5100,POL4321HEL,Offline-Agent
SUNOIY,2023-01-15 00:00:00,5100,POL4321HEL,Offline-Direct
SUNOK1,2023-01-27 00:00:00,5100,POL4321HEL,Offline-Agent
SUNOLNC,2023-01-07 00:00:00,5100,POL4321HEL,Offline-Agent
SUNOU2,2023-01-07 00:00:00,5100,POL4321HEL,Offline-Agent
SUNOVI,2022-12-27 00:00:00,5100,POL4321HEL,Offline-Agent
SUNP0A,2023-01-07 00:00:00,5100,POL4321HEL,Offline-Agent
SUNP2GA,2022-12-04 00:00:00,5100,POL4321HEL,Offline-Agent
SUNP4CV,2023-01-31 00:00:00,5100,POL4321HEL,Offline-Agent
SUNP74,2022-12-11 00:00:00,5100,POL4321HEL,Offline-Agent
SUNP9PO,2023-01-08 00:00:00,5100,POL4321HEL,Offline-Agent
SUNPAI,2023-01-14 00:00:00,5100,POL4321HEL,Offline-Direct
SUNPF,2022-12-02 00:00:00,5100,POL4321HEL,Offline-Agent
SUNPHA,2023-01-15 00:00:00,5100,POL4321HEL,Online-App
SUNPLCG,2022-12-18 00:00:00,5100,POL4321HEL,Offline-Agent
SUNPLI,2023-01-09 00:00:00,5100,POL4321HEL,Online-App
SUNPPEW,2022-12-27 00:00:00,5100,POL4321HEL,Offline-Agent
SUNPVN,2023-01-30 00:00:00,5100,POL4321HEL,Offline-Agent
SUNPWGH,2023-01-07 00:00:00,5100,POL4321HEL,Offline-Agent
SUNPWS,2023-01-29 00:00:00,5100,POL4321HEL,Offline-Agent
SUNQ07E,2022-12-08 00:00:00,5100,POL4321HEL,Offline-Agent
SUNQ0G,2022-12-31 00:00:00,5100,POL4321HEL,Offline-Agent
SUNQ10D,2022-12-10 00:00:00,5100,POL4321HEL,Offline-Agent
SUNQ1N,2023-01-29 00:00:00,5100,POL4321HEL,Offline-Agent
SUNQ20,2023-01-08 00:00:00,5100,POL4321HEL,Offline-Agent
SUNQ2Z7,2023-01-14 00:00:00,5100,POL4321HEL,Offline-Agent
SUNQ4AT,2023-01-04 00:00:00,5100,POL4321HEL,Offline-Agent
SUNQCB2,2022-12-25 00:00:00,5100,POL4321HEL,Offline-Agent
SUNQDE,2023-01-08 00:00:00,5100,POL4321HEL,Offline-Agent
SUNQGSX,2022-12-04 00:00:00,5100,POL4321HEL,Online-Website
SUNQHWQ,2023-01-19 00:00:00,5100,POL4321HEL,Offline-Agent
SUNQI6,2023-01-06 00:00:00,5100,POL4321HEL,Offline-Agent
SUNQIHG,2022-12-16 00:00:00,5100,POL4321HEL,Offline-Direct
SUNQJUS,2022-12-25 00:00:00,5100,POL4321HEL,Offline-Agent
SUNQLU,2022-12-18 00:00:00,5100,POL4321HEL,Offline-Agent
SUNQTUM,2023-01-10 00:00:00,5100,POL4321HEL,Offline-Agent
SUNQYAJ,2023-01-30 00:00:00,5100,POL4321HEL,Offline-Agent
SUNR2C8,2023-01-21 00:00:00,5100,POL4321HEL,Offline-Agent
SUNR2H,2023-01-20 00:00:00,5100,POL4321HEL,Offline-Agent
SUNR64S,2022-12-07 00:00:00,5100,POL4321HEL,Offline-Agent
SUNR78E,2022-12-02 00:00:00,5100,POL4321HEL,Offline-Direct
SUNRC49,2023-01-29 00:00:00,5100,POL4321HEL,Offline-Agent
SUNREIF,2023-01-23 00:00:00,5100,POL4321HEL,Offline-Agent
SUNREN,2022-12-03 00:00:00,5100,POL4321HEL,Online-App
SUNRER,2023-01-21 00:00:00,5100,POL4321HEL,Online-App
SUNRIV,2023-01-04 00:00:00,5100,POL4321HEL,Online-Website
SUNRLNT,2023-01-01 00:00:00,5100,POL4321HEL,Offline-Agent
SUNRMF,2023-01-01 00:00:00,5100,POL4321HEL,Offline-Agent
SUNRMX,2023-01-01 00:00:00,5100,POL4321HEL,Offline-Agent
SUNROZT,2023-01-18 00:00:00,5100,POL4321HEL,Offline-Agent
SUNRRW,2022-12-10 00:00:00,5100,POL4321HEL,Offline-Agent
SUNRTFW,2022-12-10 00:00:00,5100,POL4321HEL,Offline-Agent
SUNRUN,2022-12-27 00:00:00,5100,POL4321HEL,Offline-Agent
SUNRV8,2022-12-17 00:00:00,5100,POL4321HEL,Offline-Agent
SUNS3B,2023-01-14 00:00:00,5100,POL4321HEL,Offline-Direct
SUNS94,2022-12-18 00:00:00,5100,POL4321HEL,Online-Website
SUNSA22,2022-12-25 00:00:00,5100,POL4321HEL,Offline-Direct
SUNSD2F,2023-01-05 00:00:00,5100,POL4321HEL,Offline-Agent
SUNSD6,2022-12-31 00:00:00,5100,POL4321HEL,Offline-Agent
SUNSJCB,2023-01-07 00:00:00,5100,POL4321HEL,Offline-Agent
SUNSJOA,2023-01-15 00:00:00,5100,POL4321HEL,Online-Website
SUNSLRU,2023-01-26 00:00:00,5100,POL4321HEL,Offline-Direct
SUNSM7,2023-01-07 00:00:00,5100,POL4321HEL,Online-Website
SUNSQU6,2023-01-18 00:00:00,5100,POL4321HEL,Offline-Agent
SUNSSVU,2022-12-01 00:00:00,5100,POL4321HEL,Offline-Agent
SUNSTF,2023-01-05 00:00:00,5100,POL4321HEL,Offline-Agent
SUNSVR,2022-12-10 00:00:00,5100,POL4321HEL,Online-App
SUNSW6G,2023-01-06 00:00:00,5100,POL4321HEL,Online-App
SUNT7Z,2022-12-12 00:00:00,5100,POL4321HEL,Offline-Agent
SUNT8D,2022-12-18 00:00:00,5100,POL4321HEL,Offline-Agent
SUNTAUI,2023-01-29 00:00:00,5100,POL4321HEL,Offline-Agent
SUNTBQ,2023-01-03 00:00:00,5100,POL4321HEL,Offline-Agent
SUNTD7J,2022-12-05 00:00:00,5100,POL4321HEL,Online-App
SUNTEI,2022-12-17 00:00:00,5100,POL4321HEL,Offline-Direct
SUNTHPN,2023-01-31 00:00:00,5100,POL4321HEL,Online-Website
SUNTL,2022-12-24 00:00:00,5100,POL4321HEL,Offline-Agent
SUNTNU,2023-01-28 00:00:00,5100,POL4321HEL,Offline-Agent
SUNTQQP,2023-01-21 00:00:00,5100,POL4321HEL,Offline-Agent
SUNTW3,2023-01-14 00:00:00,5100,POL4321HEL,Online-App
SUNTWH,2023-01-15 00:00:00,5100,POL4321HEL,Online-App
SUNTYC,2023-01-29 00:00:00,5100,POL4321HEL,Online-App
SUNTZ1,2022-12-16 00:00:00,5100,POL4321HEL,Offline-Direct
SUNU85,2022-12-11 00:00:00,5100,POL4321HEL,Offline-Agent
SUNU8N5,2023-01-10 00:00:00,5100,POL4321HEL,Offline-Direct
SUNUA98,2023-01-08 00:00:00,5100,POL4321HEL,Offline-Agent
SUNUAJ7,2023-01-31 00:00:00,5100,POL4321HEL,Online-Website
SUNUB6,2022-12-28 00:00:00,5100,POL4321HEL,Offline-Agent
SUNUCMM,2022-12-04 00:00:00,5100,POL4321HEL,Online-App
SUNUGP,2023-01-08 00:00:00,5100,POL4321HEL,Offline-Direct
SUNUJZR,2022-12-18 00:00:00,5100,POL4321HEL,Offline-Agent
SUNUMAQ,2023-01-20 00:00:00,5100,POL4321HEL,Online-App
SUNUN5D,2022-12-10 00:00:00,5100,POL4321HEL,Online-App
SUNUT5,2023-01-10 00:00:00,5100,POL4321HEL,Offline-Agent
SUNUX6,2023-01-15 00:00:00,5100,POL4321HEL,Offline-Agent
SUNV07,2022-12-25 00:00:00,5100,POL4321HEL,Offline-Agent
SUNV0L,2023-01-07 00:00:00,5100,POL4321HEL,Online-App
SUNV1LP,2022-12-14 00:00:00,5100,POL4321HEL,Offline-Agent
SUNV1VO,2023-01-19 00:00:00,5100,POL4321HEL,Online-App
SUNVBK4,2023-01-14 00:00:00,5100,POL4321HEL,Offline-Direct
SUNVKL6,2023-01-14 00:00:00,5100,POL4321HEL,Offline-Direct
SUNVP4N,2023-01-07 00:00:00,5100,POL4321HEL,Offline-Direct
SUNVQ3,2022-12-04 00:00:00,5100,POL4321HEL,Offline-Agent
SUNVV3,2022-12-14 00:00:00,5100,POL4321HEL,Offline-Direct
SUNW64X,2022-12-08 00:00:00,5100,POL4321HEL,Offline-Agent
SUNW6LE,2023-01-18 00:00:00,5100,POL4321HEL,Online-App
SUNW6T3,2022-12-31 00:00:00,5100,POL4321HEL,Offline-Agent
SUNW71B,2022-12-31 00:00:00,5100,POL4321HEL,Online-Website
SUNW9Q,2023-01-13 00:00:00,5100,POL4321HEL,Offline-Direct
SUNWBQF,2023-01-20 00:00:00,5100,POL4321HEL,Offline-Agent
SUNWEI3,2023-01-31 00:00:00,5100,POL4321HEL,Offline-Agent
SUNWGB7,2022-12-11 00:00:00,5100,POL4321HEL,Offline-Agent
SUNWMD,2022-12-18 00:00:00,5100,POL4321HEL,Offline-Direct
SUNWNZ3,2023-01-07 00:00:00,5100,POL4321HEL,Offline-Agent
SUNWP7K,2023-01-13 00:00:00,5100,POL4321HEL,Offline-Agent
SUNWRP,2023-01-27 00:00:00,5100,POL4321HEL,Offline-Agent
SUNWV30,2023-01-17 00:00:00,5100,POL4321HEL,Offline-Agent
SUNWWP,2023-01-15 00:00:00,5100,POL4321HEL,Offline-Agent
SUNWX5,2023-01-17 00:00:00,5100,POL4321HEL,Offline-Agent
SUNWYGG,2023-01-25 00:00:00,5100,POL4321HEL,Offline-Agent
SUNX1F1,2022-12-04 00:00:00,5100,POL4321HEL,Offline-Agent
SUNX4K,2022-12-18 00:00:00,5100,POL4321HEL,Offline-Agent
SUNXB9,2022-12-03 00:00:00,5100,POL4321HEL,Offline-Agent
SUNXCI,2023-01-03 00:00:00,5100,POL4321HEL,Offline-Direct
SUNXCN,2023-01-29 00:00:00,5100,POL4321HEL,Offline-Agent
SUNXD6,2023-01-05 00:00:00,5100,POL4321HEL,Offline-Agent
SUNXDF2,2023-01-14 00:00:00,5100,POL4321HEL,Offline-Direct
SUNXEE,2023-01-18 00:00:00,5100,POL4321HEL,Offline-Agent
SUNXEH,2022-12-20 00:00:00,5100,POL4321HEL,Offline-Agent
SUNXF4,2023-01-07 00:00:00,5100,POL4321HEL,Offline-Agent
SUNXIIS,2023-01-23 00:00:00,5100,POL4321HEL,Offline-Agent
SUNXIX,2023-01-07 00:00:00,5100,POL4321HEL,Offline-Agent
SUNXKE,2023-01-23 00:00:00,5100,POL4321HEL,Offline-Agent
SUNXNPE,2022-12-06 00:00:00,5100,POL4321HEL,Offline-Agent
SUNXPE,2023-01-04 00:00:00,5100,POL4321HEL,Offline-Agent
SUNXQT,2022-12-25 00:00:00,5100,POL4321HEL,Offline-Direct
SUNXUF1,2022-12-12 00:00:00,5100,POL4321HEL,Offline-Agent
SUNXUY,2023-01-11 00:00:00,5100,POL4321HEL,Offline-Agent
SUNXZ0C,2023-01-22 00:00:00,5100,POL4321HEL,Online-App
SUNY0R,2022-12-04 00:00:00,5100,POL4321HEL,Offline-Agent
SUNY1J,2022-12-25 00:00:00,5100,POL4321HEL,Online-Website
SUNY2Y,2022-12-01 00:00:00,5100,POL4321HEL,Online-Website
SUNY7UZ,2023-01-22 00:00:00,5100,POL4321HEL,Online-App
SUNY9W9,2023-01-07 00:00:00,5100,POL4321HEL,Offline-Direct
SUNY9X,2022-12-03 00:00:00,5100,POL4321HEL,Offline-Agent
SUNY9ZW,2022-12-07 00:00:00,5100,POL4321HEL,Offline-Agent
SUNYBY,2022-12-29 00:00:00,5100,POL4321HEL,Offline-Agent
SUNYEC,2023-01-01 00:00:00,5100,POL4321HEL,Online-App
SUNYIAL,2022-12-27 00:00:00,5100,POL4321HEL,Offline-Agent
SUNYJ,2022-12-17 00:00:00,5100,POL4321HEL,Offline-Agent
SUNYL19,2023-01-21 00:00:00,5100,POL4321HEL,Offline-Agent
SUNYPI,2023-01-07 00:00:00,5100,POL4321HEL,Offline-Agent
SUNYQ,2022-12-26 00:00:00,5100,POL4321HEL,Offline-Agent
SUNYQI,2022-12-04 00:00:00,5100,POL4321HEL,Online-Website
SUNYXL,2023-01-08 00:00:00,5100,POL4321HEL,Offline-Direct
SUNYYY,2022-12-10 00:00:00,5100,POL4321HEL,Offline-Agent
SUNZ1MX,2022-12-18 00:00:00,5100,POL4321HEL,Offline-Agent
SUNZ3O,2023-01-24 00:00:00,5100,POL4321HEL,Online-Website
SUNZ5V,2023-01-21 00:00:00,5100,POL4321HEL,Offline-Direct
SUNZ6J4,2023-01-22 00:00:00,5100,POL4321HEL,Offline-Agent
SUNZCX0,2022-12-18 00:00:00,5100,POL4321HEL,Offline-Agent
SUNZGGU,2023-01-07 00:00:00,5100,POL4321HEL,Offline-Agent
SUNZH5,2023-01-17 00:00:00,5100,POL4321HEL,Offline-Direct
SUNZISW,2022-12-09 00:00:00,5100,POL4321HEL,Offline-Direct
SUNZKC,2022-12-26 00:00:00,5100,POL4321HEL,Offline-Agent
SUNZL7E,2023-01-08 00:00:00,5100,POL4321HEL,Offline-Agent
SUNZO6,2022-12-10 00:00:00,5100,POL4321HEL,Offline-Agent
SUNZPMA,2023-01-10 00:00:00,5100,POL4321HEL,Offline-Agent
SUNZSU,2022-12-13 00:00:00,5100,POL4321HEL,Offline-Agent
SUNZV79,2022-12-18 00:00:00,5100,POL4321HEL,Offline-Agent
SUN05S,2023-02-13 00:00:00,5150,POL4321HEL,Offline-Agent
SUN09X,2023-02-16 00:00:00,5150,POL4321HEL,Offline-Agent
SUN0TR,2023-02-18 00:00:00,5150,POL4321HEL,Offline-Agent
SUN0W4S,2023-02-18 00:00:00,5150,POL4321HEL,Online-App
SUN10Y,2023-02-14 00:00:00,5150,POL4321HEL,Offline-Agent
SUN1EP,2023-02-26 00:00:00,5150,POL4321HEL,Offline-Direct
SUN1NOL,2023-02-12 00:00:00,5150,POL4321HEL,Offline-Agent
SUN1PMD,2023-02-09 00:00:00,5150,POL4321HEL,Offline-Agent
SUN23FS,2023-02-05 00:00:00,5150,POL4321HEL,Offline-Agent
SUN2OW9,2023-02-08 00:00:00,5150,POL4321HEL,Offline-Agent
SUN2RU,2023-02-12 00:00:00,5150,POL4321HEL,Online-App
SUN2Y6B,2023-02-22 00:00:00,5150,POL4321HEL,Offline-Agent
SUN2YP,2023-02-07 00:00:00,5150,POL4321HEL,Online-App
SUN36AI,2023-02-21 00:00:00,5150,POL4321HEL,Online-Website
SUN37D,2023-02-13 00:00:00,5150,POL4321HEL,Offline-Direct
SUN3CLR,2023-02-18 00:00:00,5150,POL4321HEL,Offline-Agent
SUN3T3N,2023-02-26 00:00:00,5150,POL4321HEL,Offline-Agent
SUN48,2023-02-12 00:00:00,5150,POL4321HEL,Offline-Agent
SUN49N,2023-02-02 00:00:00,5150,POL4321HEL,Online-App
SUN4BM,2023-02-26 00:00:00,5150,POL4321HEL,Online-App
SUN4DIV,2023-02-04 00:00:00,5150,POL4321HEL,Offline-Agent
SUN4XI9,2023-02-19 00:00:00,5150,POL4321HEL,Offline-Direct
SUN50TV,2023-02-26 00:00:00,5150,POL4321HEL,Offline-Agent
SUN5460,2023-02-12 00:00:00,5150,POL4321HEL,Offline-Agent
SUN55VY,2023-02-18 00:00:00,5150,POL4321HEL,Offline-Agent
SUN59XS,2023-02-05 00:00:00,5150,POL4321HEL,Online-App
SUN5CA,2023-02-12 00:00:00,5150,POL4321HEL,Offline-Agent
SUN5M8,2023-02-04 00:00:00,5150,POL4321HEL,Offline-Agent
SUN5PK3,2023-02-04 00:00:00,5150,POL4321HEL,Offline-Agent
SUN5XH2,2023-02-21 00:00:00,5150,POL4321HEL,Offline-Direct
SUN6S7T,2023-02-22 00:00:00,5150,POL4321HEL,Offline-Agent
SUN6YQ,2023-02-24 00:00:00,5150,POL4321HEL,Offline-Agent
SUN79E,2023-02-12 00:00:00,5150,POL4321HEL,Online-Website
SUN79PG,2023-02-15 00:00:00,5150,POL4321HEL,Offline-Agent
SUN7F7X,2023-02-21 00:00:00,5150,POL4321HEL,Offline-Agent
SUN87BI,2023-02-26 00:00:00,5150,POL4321HEL,Offline-Direct
SUN8BW,2023-02-19 00:00:00,5150,POL4321HEL,Offline-Direct
SUN8EMT,2023-02-18 00:00:00,5150,POL4321HEL,Online-Website
SUN8FQ,2023-02-23 00:00:00,5150,POL4321HEL,Offline-Agent
SUN8K1V,2023-02-25 00:00:00,5150,POL4321HEL,Offline-Direct
SUN8RJG,2023-02-25 00:00:00,5150,POL4321HEL,Online-Website
SUN8U3D,2023-02-23 00:00:00,5150,POL4321HEL,Offline-Direct
SUN969,2023-02-12 00:00:00,5150,POL4321HEL,Offline-Direct
SUN9BVM,2023-02-12 00:00:00,5150,POL4321HEL,Online-App
SUN9EV,2023-02-01 00:00:00,5150,POL4321HEL,Online-App
SUN9P7,2023-02-14 00:00:00,5150,POL4321HEL,Offline-Agent
SUNA17,2023-02-08 00:00:00,5150,POL4321HEL,Offline-Direct
SUNABWY,2023-02-05 00:00:00,5150,POL4321HEL,Online-Website
SUNAF3,2023-02-22 00:00:00,5150,POL4321HEL,Offline-Direct
SUNAGF,2023-02-01 00:00:00,5150,POL4321HEL,Online-App
SUNAJ1J,2023-02-11 00:00:00,5150,POL4321HEL,Online-App
